reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned,no_stopwords,stemmed
705041b3-3acf-4dba-8540-c1e05392185b,Elyka Yulianty,https://play-lh.googleusercontent.com/a/ACg8ocLRL6purZDSp87u6epqpGHE4g4elt8tZ2unSZA_J_ydBtP8dg=mo,bagus,5,0,5.36.2,2025-10-26 11:57:29,,,5.36.2,bagus,bagus,bagus
2f84169e-7002-43c8-a3b1-f90b91cb1913,Nur Arvya,https://play-lh.googleusercontent.com/a-/ALV-UjUKwZqxV-GRR0d4LHxCtyT7SRMcyq6IPqe4VYQQDE8EZzE-NliR,"mines 1000, aneh bgt, kepencet pesen masakan tp ga bisa dibatalin samasekali. kecewa bgtttbgttttt.",1,1,5.36.2,2025-10-26 11:53:40,"Hai Kak Nur, mohon maaf atas ketidaknyamanannya. Terkait laporanmu, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya perlu membatalkan pesanan"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Miko",2025-10-26 12:25:44,5.36.2,mines aneh bgt kepencet pesen masakan tp ga bisa dibatalin samasekali kecewa bgtttbgttttt,mines aneh bgt kepencet pesen masakan tp ga dibatalin samasekali kecewa bgtttbgttttt,mes aneh bgt pencet sen masakan tp ga dibatalin samasekali kecewa bgtttbgttttt
4d7eef33-77c9-444c-80af-05ee7f0b1e85,zafa azriel defandra-XF-36,https://play-lh.googleusercontent.com/a-/ALV-UjVMopErdLzrA9563TV0fMmKW5zAgx2a-S8T9hRH354y18l9aw7Q,mantap,5,0,5.36.2,2025-10-26 11:42:43,,,5.36.2,mantap,mantap,mantap
56b93951-3f99-4eb7-8bb3-a32ced0d5b8c,Arta Bujang,https://play-lh.googleusercontent.com/a/ACg8ocLsMdXMdxp80wgj8OX4afI7iFoMSm1MCYDTgR6k6ep-egL-CA=mo,mantap apk no 01 di indo,5,0,,2025-10-26 11:34:59,,,,mantap apk no di indo,mantap apk no indo,mantap apk no indo
63ef3ffa-97b8-4f22-a932-a5247d6b8106,Yanti 07,https://play-lh.googleusercontent.com/a-/ALV-UjUI--hTpWRsAlVIiHgl-fEAUi6jlTQX8j74q123rnpznuOaotA,pokoknya mantul aku suka,5,0,5.36.2,2025-10-26 11:20:24,,,5.36.2,pokoknya mantul aku suka,pokoknya mantul aku suka,pokok mantul aku suka
7b0ba483-76a2-4969-9538-9504fb36de91,Kelshton Algio,https://play-lh.googleusercontent.com/a/ACg8ocIJ7QF108H_o3lxYG16nPosnGnjFlbhW01--oGRMqFu_LSkjw=mo,keren banget sih masij tetep ok,5,0,5.36.2,2025-10-26 11:11:03,,,5.36.2,keren banget sih masij tetep ok,keren banget sih masij tetep,keren banget sih masij tetep
39edf7ed-b418-4998-91fd-c35215561c7f,Efi Nur janah,https://play-lh.googleusercontent.com/a/ACg8ocJa4yVBIYudmgpZDsYcZGlJULk9jsI2gZ5f93d2mJn0XAeSeQ=mo,bagus,5,0,5.36.1,2025-10-26 11:08:46,,,5.36.1,bagus,bagus,bagus
1bc8022d-3f06-4929-9d1e-8db6af6fbd17,Zikriya Aulia_196,https://play-lh.googleusercontent.com/a/ACg8ocKi2ezFjFZhhjttS_atXnD0cdX-T8uh54UDzB96VyQlQIhfAIk=mo,"hadeh pengantaran gofood lama banget, makanan udah jadi tapi baru dipick-up 30 menit setelahnya",2,1,5.35.1,2025-10-26 10:42:09,"Hai Kak Zikriya, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Miko",2025-10-26 12:18:24,5.35.1,hadeh pengantaran gofood lama banget makanan udah jadi tapi baru dipick up menit setelahnya,hadeh pengantaran gofood lama banget makanan udah jadi baru dipick up menit setelahnya,hadeh antar gofood lama banget makan udah jadi baru dipick up menit telah
b23ffec4-b699-49a5-ab23-0d288240ccd3,Rha 24,https://play-lh.googleusercontent.com/a/ACg8ocLGHbRkpWsiSCP-BqFZiIkSaRjEGv2EFxxFAXxj_T4DsigJgw=mo,SUSAH DPT DRIVER PADA SOK SEMUA DAH TAU DIA MISKIN,1,2,5.35.1,2025-10-26 10:33:55,"Mohon maaf atas kendalanya, Kak @Rha 24. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Miko",2025-10-26 12:15:43,5.35.1,susah dpt driver pada sok semua dah tau dia miskin,susah dpt driver sok semua dah tau miskin,susah dpt driver sok semua dah tau miskin
06cc6a68-3ec0-4237-ac0c-8219f1f47cfb,Alya Nuranisa,https://play-lh.googleusercontent.com/a-/ALV-UjU6VeRUdOY9hZxdfBO4b2jO1r7wjM7eK4pIoyEe0V7951-1lOH7,"bagus, murah. tapi map nya kadang error sehingga kasihan drivernya",4,1,5.36.2,2025-10-26 10:23:31,,,5.36.2,bagus murah tapi map nya kadang error sehingga kasihan drivernya,bagus murah map nya kadang error kasihan drivernya,bagus murah map nya kadang error kasihan drivernya
ec9f0584-88ac-4d47-a203-5a55a52757e5,Candra Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjWZQoQ-g3254ANYTanrY0SjFoJONr3eRCg3_ouhu6sNBt5xPDA,sangat membantu sekalii,5,0,5.36.2,2025-10-26 10:10:35,,,5.36.2,sangat membantu sekalii,sangat membantu sekalii,sangat bantu sekali
81611eb1-c679-4b6f-90f8-973ebb49c9b8,agus,https://play-lh.googleusercontent.com/a/ACg8ocJw1Frvq9v_mrFMmQf9dUnGLQKxVS8bh65epwnSRzg7yZ-Q3Q=mo,"untuk gofood, fitur pengiriman cepat, sedang, lambat, apa bedanya! kecepatan pengiriman nya sama aja beda kecil kali , harganya jauh beda, sekarang pengiriman hemat/lambat di hilangkan! buat apa fitur pengiriman cepat, sedang, lambat jika kecepatan pengiriman nya setara pengiriman lambat/hemat!",2,2,,2025-10-26 10:09:23,"Hai Kak Agus, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-04-06 11:17:48,,untuk gofood fitur pengiriman cepat sedang lambat apa bedanya kecepatan pengiriman nya sama aja beda kecil kali harganya jauh beda sekarang pengiriman hemat lambat di hilangkan buat apa fitur pengiriman cepat sedang lambat jika kecepatan pengiriman nya setara pengiriman lambat hemat,gofood fitur pengiriman cepat sedang lambat apa bedanya kecepatan pengiriman nya sama aja beda kecil kali harganya jauh beda sekarang pengiriman hemat lambat hilangkan buat apa fitur pengiriman cepat sedang lambat kecepatan pengiriman nya setara pengiriman lambat hemat,gofood fitur kirim cepat sedang lambat apa beda cepat kirim nya sama aja beda kecil kali harga jauh beda sekarang kirim hemat lambat hilang buat apa fitur kirim cepat sedang lambat cepat kirim nya tara kirim lambat hemat
576fb2fe-442f-465d-88ba-da224ef2b3f9,Widya Feby,https://play-lh.googleusercontent.com/a-/ALV-UjUK83BuubqXWGlon86-RhG9yixFsHFwRX2KzngmekG3p7i68XMz,"bayar langsung di apk, uang udah ke ambil tapi makanan di cancel.. disuruh orderan lagi di ambil lagi uangnya kocak. mending bayar pas makanan udah di pegang gojek kaya gini mau makan uang darimana udah di ambil eh ke cancel",3,1,5.35.1,2025-10-26 10:03:01,"Hai Kak Widya, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2025-10-26 12:11:30,5.35.1,bayar langsung di apk uang udah ke ambil tapi makanan di cancel disuruh orderan lagi di ambil lagi uangnya kocak mending bayar pas makanan udah di pegang gojek kaya gini mau makan uang darimana udah di ambil eh ke cancel,bayar langsung apk uang udah ambil makanan cancel disuruh orderan ambil uangnya kocak mending bayar pas makanan udah pegang gojek kaya gini mau makan uang darimana udah ambil eh cancel,bayar langsung apk uang udah ambil makan cancel suruh order ambil uang kocak mending bayar pas makan udah pegang gojek kaya gin mau makan uang darimana udah ambil eh cancel
855bf07a-cd1c-4736-b6a0-5d58b592533c,Umi Kultsum,https://play-lh.googleusercontent.com/a/ACg8ocLYLhp0eZ2GALqL-QALMbTXtbPoWLKrsYdixX2jqz3LhuGTQA=mo,"baguss bgt klo mau makan tinggal pesen aja, cm knp go jek q sering nge freez sh",4,0,5.35.1,2025-10-26 09:48:56,,,5.35.1,baguss bgt klo mau makan tinggal pesen aja cm knp go jek q sering nge freez sh,baguss bgt klo mau makan tinggal pesen aja cm knp go jek q sering nge freez sh,baguss bgt klo mau makan tinggal sen aja cm knp go jek q sering nge freez sh
9dce43eb-a120-463f-b40d-9153dd931f82,Arvin,https://play-lh.googleusercontent.com/a-/ALV-UjVvpBx5UrdXYdkuWWl1Xs4ZUjHWoW3z5jDJHEjv7l6YU4hNRDFw,promonya melimpah,5,0,5.36.2,2025-10-26 09:48:53,,,5.36.2,promonya melimpah,promonya melimpah,promonya limpah
a5902455-53a5-4045-b3da-2ee4229a8dc1,Habib Mustofa,https://play-lh.googleusercontent.com/a-/ALV-UjUS_i0Vm7YkbCxCC0kZZShOZJqJWnhu_V5pJUIlPw2Q44Ny2dY_,stay good for Indonesia,5,0,5.36.2,2025-10-26 09:35:37,,,5.36.2,stay good for indonesia,stay good for indonesia,stay good for indonesia
ca57374a-10c6-4e78-8b38-7cce05645dcb,Sugianto Batok,https://play-lh.googleusercontent.com/a-/ALV-UjWwLYQe0zbMUHK0IdZ0ccRoDkC_xF44ZVQD19De2JgqdQwctXUt,bagus,5,0,5.36.2,2025-10-26 09:28:16,,,5.36.2,bagus,bagus,bagus
a2a59430-7adc-4a4c-ac6f-79d7119baf8a,Yus Yus,https://play-lh.googleusercontent.com/a/ACg8ocKAnQS9Tm9LgmpPXks2do6BqV8_ccL921wBrdtiVMxgffS4mg=mo,"sangat murah saya setiap pesan dapet gratis ongkir dan dapet potongan makanan,,tidak kyk aplikasi lain cuman dapet gratis ongkir,, jika dapet potongan makanan dan gratis ongkir gitu driver apakah akan rugi dan kata driver ongkir nya semakin turun dan murah tidak kyk dulu kan kasihan driver karena driver juga punya keluarga dan sekarang harga semua pada naik,,tidak bayangin saya jika driver ada kendala di jalan,, apa lagi saat hujan"" ongkir yang di dapat tidak sebrapa resiko nya sangat besar😭😭",5,1,5.34.2,2025-10-26 08:41:17,,,5.34.2,sangat murah saya setiap pesan dapet gratis ongkir dan dapet potongan makanan tidak kyk aplikasi lain cuman dapet gratis ongkir jika dapet potongan makanan dan gratis ongkir gitu driver apakah akan rugi dan kata driver ongkir nya semakin turun dan murah tidak kyk dulu kan kasihan driver karena driver juga punya keluarga dan sekarang harga semua pada naik tidak bayangin saya jika driver ada kendala di jalan apa lagi saat hujan ongkir yang di dapat tidak sebrapa resiko nya sangat besar,sangat murah pesan dapet gratis ongkir dapet potongan makanan kyk aplikasi cuman dapet gratis ongkir dapet potongan makanan gratis ongkir gitu driver rugi kata driver ongkir nya semakin turun murah kyk dulu kan kasihan driver driver punya keluarga sekarang harga semua naik bayangin driver kendala jalan apa hujan ongkir sebrapa resiko nya sangat besar,sangat murah pesan dapet gratis ongkir dapet potong makan kyk aplikasi cuman dapet gratis ongkir dapet potong makan gratis ongkir gitu driver rugi kata driver ongkir nya makin turun murah kyk dulu kan kasihan driver driver punya keluarga sekarang harga semua naik bayangin driver kendala jalan apa hujan ongkir sebrapa resiko nya sangat besar
47a7222f-cb0b-4b38-977a-bf1cdf929731,Muhammad Sanie,https://play-lh.googleusercontent.com/a/ACg8ocJ0ElrRkwjwSYh9FL9tScIl55bKh5Rz2vZywxF8KSgBMF5H2g=mo,"Banyak akun pakai nama samaran, bikin repot ojol.",1,1,5.36.2,2025-10-26 08:25:59,,,5.36.2,banyak akun pakai nama samaran bikin repot ojol,banyak akun pakai nama samaran bikin repot ojol,banyak akun pakai nama samar bikin repot ojol
ad147963-34b0-4bc7-9ca5-608be18d6381,Atha Ramadhani,https://play-lh.googleusercontent.com/a/ACg8ocIeNuyIb4KoqHvaDsQnObo5pmUmQk2n5teTctcK0NwqOuGOMw=mo,sangat baik,5,0,5.36.2,2025-10-26 08:13:11,,,5.36.2,sangat baik,sangat baik,sangat baik
2d2ec8cf-7252-4972-b310-5f6b3f912752,Bali Traditional ngelog melingser,https://play-lh.googleusercontent.com/a-/ALV-UjXyRK_z976HqTCVyIRCq_OxUixt6cgGyvZqvwFMcslTPq2K958,bagus,5,0,5.36.2,2025-10-26 08:12:44,,,5.36.2,bagus,bagus,bagus
70710796-a515-4123-bc45-0f173cbaaf9d,Mustaf Cipari,https://play-lh.googleusercontent.com/a/ACg8ocKD0PprVx8q4HefkrLTHU5H2IKK5AHEKUEo40sS_5fcF6mFqA=mo,gojek tolonh dong aktifin pembayaran dengan qris,5,0,5.36.2,2025-10-26 08:10:10,,,5.36.2,gojek tolonh dong aktifin pembayaran dengan qris,gojek tolonh dong aktifin pembayaran qris,gojek tolonh dong aktifin bayar qris
8b10597a-b6f1-4859-b1db-3e003f6d22cd,Elbandits1997,https://play-lh.googleusercontent.com/a/ACg8ocKXm4YHAGgJFEZVws-zhuPwZpEcDpbEbS5kAqzfa9Nm7UUkJg=mo,"gojek oh gojek ... akun baik"" saja ... tpi kenapa sudah 4 hari ini saya tak kau beri orderan sama sekali... start jam 6 sampai malam jm 10 , gak kau kasih sama sekali😫",1,1,,2025-10-26 07:48:15,"Hai Kak @Elbandits1997, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Miko",2025-10-26 12:06:45,,gojek oh gojek akun baik saja tpi kenapa sudah hari ini saya tak kau beri orderan sama sekali start jam sampai malam jm gak kau kasih sama sekali,gojek gojek akun baik tpi hari tak kau beri orderan sama sekali start jam malam jm gak kau kasih sama sekali,gojek gojek akun baik tpi hari tak kau beri order sama sekali start jam malam jm gak kau kasih sama sekali
cadd8f92-9652-47fd-9fbe-c52da24a3709,Rimuru Lovers,https://play-lh.googleusercontent.com/a/ACg8ocKYGeqas99rAv9BAOn50Jj9uXa5QMIxa0Ev6MU213uSCzUTLQ=mo,keren,5,0,5.36.2,2025-10-26 07:47:58,,,5.36.2,keren,keren,keren
22c6ddf7-a805-49e2-848e-156215c8462c,Evelyn P,https://play-lh.googleusercontent.com/a-/ALV-UjWm6IPMhWIVKidEYWL0sSmoSdSufN3VM5vuNdbguWEi8a41DH9B,APLIKASI SAMPAHHHH,1,1,,2025-10-26 07:45:01,,,,aplikasi sampahhhh,aplikasi sampahhhh,aplikasi sampahhhh
6f9af01e-f03a-4094-a30c-0b179bfe47f0,Jason T. Evansyah,https://play-lh.googleusercontent.com/a-/ALV-UjXW98H3GKwzcyO7s-XpKQu7fW6xnqnGKu4fvwlrpJM1Mh5gZp3r,App ini bagus banget(saya youtuber lho),5,0,,2025-10-26 07:16:50,,,,app ini bagus banget saya youtuber lho,app bagus banget youtuber lho,app bagus banget youtuber lho
a1904e34-a5f6-415d-90b6-4151a008535a,Mahfud Wibisono,https://play-lh.googleusercontent.com/a-/ALV-UjUKzIDlzt7pcQ-ktkEk2fRXWYI1NzFvNAPB2e31uCNbchSStjj8,"JELEK KALI TAMPILAN MAP NYA, kurang bold pemisah jalan dengan non jalan, jd agak bingung",1,2,5.36.2,2025-10-26 06:57:51,"Hai Kak Mahfud, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko",2025-10-26 12:03:29,5.36.2,jelek kali tampilan map nya kurang bold pemisah jalan dengan non jalan jd agak bingung,jelek kali tampilan map nya kurang bold pemisah jalan non jalan jd bingung,jelek kali tampil map nya kurang bold pisah jalan non jalan jd bingung
8dab41f7-a57b-4fb8-bab3-bfb9451226b9,Damar Wulan,https://play-lh.googleusercontent.com/a-/ALV-UjW9-NL9Kaeg2cZUtF21SvqXiBrZEDN7QNE_gTfsXbU8qh8GgAVw,good,5,0,5.36.2,2025-10-26 06:57:39,,,5.36.2,good,good,good
a4b5639e-7ad1-4983-ba1d-2612ebfa4fc9,Free Itechbjm,https://play-lh.googleusercontent.com/a/ACg8ocK4h_Bw9NFqtFn2beeNWyekDAngv4VwvcDEeIKL_pFBF-LDdA=mo,bagusss bangett lopyu gojek,5,0,5.36.2,2025-10-26 05:53:10,,,5.36.2,bagusss bangett lopyu gojek,bagusss bangett lopyu gojek,bagusss bangett lopyu gojek
3bdedf55-8b14-4af4-84ec-92decbb76706,Siti Patimah,https://play-lh.googleusercontent.com/a/ACg8ocJoYJLQ9VbZ7heXqSegEbUvRuyUZYV6yvD_YXnjN7396he-OQ=mo,pusing iklan trus,1,1,,2025-10-26 05:12:17,,,,pusing iklan trus,pusing iklan trus,pusing iklan trus
195a5267-0d71-41e9-ac0b-62535d1790a7,Bang Baji,https://play-lh.googleusercontent.com/a/ACg8ocLM6j1dJz3FTzmwIDHQNN-T1armscm2Sj5nDmf-MT7T4-TPAw=mo,baik,5,0,,2025-10-26 05:11:54,,,,baik,baik,baik
a80feffa-c9b3-4961-bb98-a6b8d5dc6ef5,Rano Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjUw2_HcKVCnv0EkqzRmy5vUbRpzv4I7x-4Pc4YYxIqOSTG2rwNy,"Harga Gojek, GoRide, Gocar, kalau bisa lebih sering diskon 😃",4,0,5.35.1,2025-10-26 04:39:06,,,5.35.1,harga gojek goride gocar kalau bisa lebih sering diskon,harga gojek goride gocar kalau lebih sering diskon,harga gojek goride gocar kalau lebih sering diskon
c9017617-3fbc-4880-9bd3-b3a50b943369,Mukhodir,https://play-lh.googleusercontent.com/a/ACg8ocKJmWuVU-uc-YXf73jKaqbbhssooAX3GwUAGdLQXnjA2oW_KA=mo,"no komen, the best gojek",4,0,,2025-10-26 02:07:05,,,,no komen the best gojek,no komen the best gojek,no komen the best gojek
c3f60e2f-e01e-4137-ba91-c19c5310ca99,Agus Sopian,https://play-lh.googleusercontent.com/a/ACg8ocK2oBKiK73CBjqVQv1bXOh5mTIb7Kny6XFQbOOE6k_x4E7aMA=mo,ok banget deh,5,0,5.35.1,2025-10-26 01:34:26,,,5.35.1,ok banget deh,banget deh,banget deh
d486b3e4-f90f-4f92-a03b-b2d272bd6458,Delfian Bayu Esa,https://play-lh.googleusercontent.com/a-/ALV-UjWPuAMo4G7TOqP4jQUaDgaBocS2swm7HgejfZwK55DBIOiXhfSlwQ,mantap gojek. terima kasih.,5,0,5.33.1,2025-10-26 01:16:33,"Hai Delfian Bayu Esa, mohon maaf atas kendala yang kamu alami. Mengenai kendala tersebut, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode psr-22-279-0326-56675 pada subject email agar tim kami bisa bantu cek lebih lanjut. ^Agum",2022-10-06 10:27:02,5.33.1,mantap gojek terima kasih,mantap gojek terima kasih,mantap gojek terima kasih
2a54b203-870d-4141-a2a7-7de37156dde4,Novran Siahaan,https://play-lh.googleusercontent.com/a-/ALV-UjW8CsgCt0plFpOTRWrqsEQE2xH2BMADzVZz2wUrd9cygOICfLy1,"semua baik, yg jahat cuman iblis",5,0,5.36.2,2025-10-26 01:06:04,,,5.36.2,semua baik yg jahat cuman iblis,semua baik yg jahat cuman iblis,semua baik yg jahat cuman iblis
d0e1f745-9a1a-460f-ae68-763a3dd4e26f,Nando Lorenzo,https://play-lh.googleusercontent.com/a/ACg8ocK7UJxxQjKIXl53oDYaF6CoZwVMFspjTp8TtE1NLxeqDmd2Dw=mo,akun dibekukan dijelaskan berkali kali tidak bisa dipakai emang gojek sombongnya minta ampun dasar calo lintah raksasa,1,1,4.73.1,2025-10-26 00:35:09,"Hai Kak Nando, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-299-0459-57517 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-10-26 12:01:05,4.73.1,akun dibekukan dijelaskan berkali kali tidak bisa dipakai emang gojek sombongnya minta ampun dasar calo lintah raksasa,akun dibekukan dijelaskan berkali kali dipakai emang gojek sombongnya minta ampun dasar calo lintah raksasa,akun beku jelas kali kali pakai emang gojek sombong minta ampun dasar calo lintah raksasa
f8a77cba-3bbe-45fd-afe9-4a12f419c459,lidah hariyanto,https://play-lh.googleusercontent.com/a-/ALV-UjXZPgFUq2oDMAMffnTjFGpvpt565NUNdZEMn2rlWw9X_Fv6R9oQBg,cepat,5,0,5.36.2,2025-10-26 00:15:24,,,5.36.2,cepat,cepat,cepat
cfaf691f-e8b6-48c8-be8c-05a242265d37,Ayah Diana,https://play-lh.googleusercontent.com/a-/ALV-UjXKT37HDq0FWvPlnlKzpzX5JQQjgfAOHCvdT7AzrW7PVWwrSk8,puas layanannya,4,0,5.36.2,2025-10-26 00:13:51,,,5.36.2,puas layanannya,puas layanannya,puas layan
38d2b3d0-44b5-4b10-b5f0-c5caa464d267,Nunik Nunik,https://play-lh.googleusercontent.com/a/ACg8ocJSklkZ6XdFuRXpOnGXwz-rrRPoE95pb9WAuuaUVm0lHZ1eXQ=mo,Sangat nyaman,5,0,,2025-10-25 23:59:56,,,,sangat nyaman,sangat nyaman,sangat nyaman
bb1f0e65-5884-4d2f-ba18-e7137a27aff1,Alin Parlina,https://play-lh.googleusercontent.com/a/ACg8ocIWrVNWD2iqIjdEJiPtU4qqMZd10PYAP3vFgN4gmGWcK4GFNw=mo,memudahkan saya dalam beraktifitas,5,0,5.35.1,2025-10-25 23:34:31,,,5.35.1,memudahkan saya dalam beraktifitas,memudahkan beraktifitas,mudah beraktifitas
8e8494f4-62f3-4cfa-befb-9cbe56fb5758,Adi Putra,https://play-lh.googleusercontent.com/a/ACg8ocJl9n7sSdeTmmV97ZbZi1sxCztHuxW7pOqA_zN0mGBlM-rk3Q=mo,good,5,0,5.36.2,2025-10-25 23:33:12,,,5.36.2,good,good,good
b6db7068-7159-48ec-934e-83b0950c2a90,Adi Slameed,https://play-lh.googleusercontent.com/a-/ALV-UjUSGZVUxC5th1XGCAnT7USr8rITJjRGpwyO9RmF-w6vgePcExxs,terimakasih,5,0,5.36.2,2025-10-25 23:24:52,,,5.36.2,terimakasih,terimakasih,terimakasih
75a9533f-a5eb-4de0-90df-fffc24ae6ffd,Taberi Soetopo,https://play-lh.googleusercontent.com/a-/ALV-UjXoV9rrv1Z2qu239dwwivEPhfEWXlZDMapy0UDz8lLmgCHcTBRw,membantu,5,0,5.35.1,2025-10-25 23:00:30,,,5.35.1,membantu,membantu,bantu
001d1716-ce8c-485f-9da6-62e88b471812,Sagitarius Darma,https://play-lh.googleusercontent.com/a/ACg8ocJNcTJaQ-8VIZGpAToC6VVcGevMq2SEstF4HDJiFtJG2oNELQ=mo,mantap,5,0,,2025-10-25 22:56:32,,,,mantap,mantap,mantap
1eda4246-3a35-4e03-9664-eedb6b63c465,Happy Sunday,https://play-lh.googleusercontent.com/a-/ALV-UjVWXlUhZjDkWk0X6FVW1Dlqzw4NumFTBSIIKI_lQq8jDOXjq-uy,gojek nya ramah..alhamdulilah,5,0,5.37.1,2025-10-25 22:44:50,,,5.37.1,gojek nya ramah alhamdulilah,gojek nya ramah alhamdulilah,gojek nya ramah alhamdulilah
5e14f838-9554-4c25-8b1c-ba289c631224,Ahmad Safari,https://play-lh.googleusercontent.com/a/ACg8ocJcieBpsbKAnG9MfR7zaYP2oTkHRr4G6sG1xmGjU4wS6CNC-w=mo,"biadab nie aplikasi , ngga dapet driver order food mesti nunggu 1 jam baru bisa cancel , 2 x order total mesti nunggu 2 jam sialan baru bisa cancel ... mending shoope dah",1,1,,2025-10-25 22:27:46,"Mohon maaf atas kendalanya, Kak Ahmad. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-10-25 23:04:42,,biadab nie aplikasi ngga dapet driver order food mesti nunggu jam baru bisa cancel x order total mesti nunggu jam sialan baru bisa cancel mending shoope dah,biadab nie aplikasi ngga dapet driver order food mesti nunggu jam baru cancel x order total mesti nunggu jam sialan baru cancel mending shoope dah,biadab nie aplikasi ngga dapet driver order food mesti nunggu jam baru cancel x order total mesti nunggu jam sial baru cancel mending shoope dah
3436a000-311d-4168-ab11-b66ce784e498,Imam Nurhadi,https://play-lh.googleusercontent.com/a-/ALV-UjW1O2skRYETMmnF1fEcYf9Cw93S0GaJi2yiOmFbORG0cVgp2h8,mantap,5,0,,2025-10-25 22:10:04,"Hai Imam Nurhadi, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2022-12-04 14:54:38,,mantap,mantap,mantap
3fe7b9c6-a02b-4d6a-91b3-4cba75fb75f7,Joko Mulyono,https://play-lh.googleusercontent.com/a/ACg8ocJVr_FQjo0r2b05Ko7c9Wai1sOTjnuyY3OUu4rN2mW0HOMK6w=mo,makin jelek..gak bs lihat driver di sekitar kita...,1,1,5.35.1,2025-10-25 21:53:10,,,5.35.1,makin jelek gak bs lihat driver di sekitar kita,makin jelek gak bs lihat driver,makin jelek gak bs lihat driver
31cfba5b-fc56-49df-bc7d-f8eb6d9b1e68,Muhammad Iqbal Restu Singgih,https://play-lh.googleusercontent.com/a-/ALV-UjUr2ijUSi00t1zm6Yl9K7vM3smpm33rgI9OMMusz5PeuXi3MgwR,"bukan cuma gojek aja, hampir semua apk olshop makin kesini makin ga nyaman, sinyal udah bagus tapi buat buka & milih milih aja ngelag ""memuat"" terus, untuk developer kalo ga niat sama apk nya gausah bikin",1,1,5.36.2,2025-10-25 21:35:20,"Hai Kak Iqbal, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melisa",2025-10-25 23:03:33,5.36.2,bukan cuma gojek aja hampir semua apk olshop makin kesini makin ga nyaman sinyal udah bagus tapi buat buka milih milih aja ngelag memuat terus untuk developer kalo ga niat sama apk nya gausah bikin,bukan cuma gojek aja hampir semua apk olshop makin kesini makin ga nyaman sinyal udah bagus buat buka milih milih aja ngelag memuat terus developer kalo ga niat sama apk nya gausah bikin,bukan cuma gojek aja hampir semua apk olshop makin kesini makin ga nyaman sinyal udah bagus buat buka milih milih aja ngelag muat terus developer kalo ga niat sama apk nya gausah bikin
