reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3436a000-311d-4168-ab11-b66ce784e498,Imam Nurhadi,https://play-lh.googleusercontent.com/a-/ALV-UjW1O2skRYETMmnF1fEcYf9Cw93S0GaJi2yiOmFbORG0cVgp2h8,mantap,5,0,,2025-10-25 22:10:04,"Hai Imam Nurhadi, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2022-12-04 14:54:38,
3fe7b9c6-a02b-4d6a-91b3-4cba75fb75f7,Joko Mulyono,https://play-lh.googleusercontent.com/a/ACg8ocJVr_FQjo0r2b05Ko7c9Wai1sOTjnuyY3OUu4rN2mW0HOMK6w=mo,makin jelek..gak bs lihat driver di sekitar kita...,1,1,5.35.1,2025-10-25 21:53:10,,,5.35.1
31cfba5b-fc56-49df-bc7d-f8eb6d9b1e68,Muhammad Iqbal Restu Singgih,https://play-lh.googleusercontent.com/a-/ALV-UjUr2ijUSi00t1zm6Yl9K7vM3smpm33rgI9OMMusz5PeuXi3MgwR,"bukan cuma gojek aja, hampir semua apk olshop makin kesini makin ga nyaman, sinyal udah bagus tapi buat buka & milih milih aja ngelag ""memuat"" terus, untuk developer kalo ga niat sama apk nya gausah bikin",1,1,5.36.2,2025-10-25 21:35:20,"Hai Kak Iqbal, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melisa",2025-10-25 23:03:33,5.36.2
8f4a758a-c021-4655-80d1-1da350921c66,Aldrei Son,https://play-lh.googleusercontent.com/a/ACg8ocKHznYSqvCeXcjngkEo7r2WrvYwZTHcPbBvlZYtbMBpVlFjBw=mo,"I don't know what has changed, but recently your system took a loooooong time to deliver food. I've been waiting my food for 2.5 hours, now. fix it!",1,1,5.36.2,2025-10-25 21:30:18,"Hai Kak Aldrei, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian ya. ^Melisa",2025-10-25 23:00:21,5.36.2
9495fd47-90b8-4624-ba07-a6d8bdfbca85,ChaCh Lie,https://play-lh.googleusercontent.com/a-/ALV-UjWXiHFJZSvjXXrd2II98dZ7cvP7q6fHThe88MBsD5IZe_CXXkY,"saya bingung dah saya pesan gojek dari stasiun Tanah Abang, ke kantor tempat kerja, lalu kata driver nya ,Ka saya ada orderan shopee masuk, boleh sekalian Ka, buset dah ini gmna ceritanya sihhh,udah bawa penumpang bawa shopee juga, mau ngasih bintang 1 gak baik ke driver, ahh sudah lah cukup pengalaman saja",1,1,,2025-10-25 21:28:48,"Hai Kak Lie, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa",2025-10-25 21:39:42,
9b10d8d8-fc7c-4e85-a5ce-3feb87e17ce8,Nida Nrs,https://play-lh.googleusercontent.com/a/ACg8ocJ3Yj67z-zdrq5aTpCz6cUjFOV9NaLHUscVuo85LFVwxY47kw=mo,kebanyakan driver nya BAD ATTITUDE,2,1,5.35.1,2025-10-25 21:10:54,"Hai Kak Nida, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver kurang sopan"" pada kolom pencarian ya. ^Miko",2025-10-26 07:39:27,5.35.1
6531f2cf-bdf4-47f6-92d0-f7180e1bc5ac,Eka Fitriani,https://play-lh.googleusercontent.com/a-/ALV-UjVT2HN5_QpWnkbR5a0CO4FLVVMOW6Yoy7l-g81j-FSAXh7scog,"adik saya mengalami penghinanaan serta sikap kasar oleh mitra gojek, padahal driver nya yg telat sampai 30 menit lebih tanpa memberi alasannya yg jelas. padahal ini posisi pada malam hari. driver baru dan satpam sudah melerai pun pihak tersebut masih saja membentak adik saya. adik saya pulang ke rumah dengan menangis tersedu-sedu. mohon untuk pihak gojek sebagai perhatian untuk memberi arahan kepada driver nya untuk menjaga tatak Rama dan attitude nya.",1,1,5.31.2,2025-10-25 21:04:02,"Hai Kak Eka, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver kurang sopan"" pada kolom pencarian ya. ^Melisa",2025-10-25 21:36:53,5.31.2
8fc1c8f7-02ba-457a-9a35-dff2089960df,yusup setiyawan,https://play-lh.googleusercontent.com/a-/ALV-UjUkOcBvlLYADT9bBMBJhMKCYeLabExnCugGe9_AysBdKiERrxQ,sangat nyaman,5,0,5.11.1,2025-10-25 20:50:12,,,5.11.1
e10d7d8b-ceb5-439f-b968-2b1b2534bd52,Gilang Rahmadhan,https://play-lh.googleusercontent.com/a-/ALV-UjXU6TdqRkKAYE66DM-7_UAWkze-8xB6YQ1pUXtamIcj08e020E_,sampah sudah nunggu lama tiba-tiba dicancel,1,1,4.57.1,2025-10-25 20:22:47,"Hai Kak Gilang, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa",2025-10-25 21:27:23,4.57.1
8333a220-c656-461f-8b01-838f6eb1e5bf,yeremias jati,https://play-lh.googleusercontent.com/a-/ALV-UjX_G2ZJ7W8lpgZor0zGLB9v-7Ed9Zmn3vRMfJ5ZzIA4Odt3aVQ,nggk tau kenapa tapi susah banget dapet gojek. PAS KU CANCEL MALAH GO-PAY KU NGGK BALIK EMANG APLIKASI ANEH,1,2,5.36.2,2025-10-25 20:16:30,"Hai Kak Yeremias. Pastikan internetmu stabil dan aplikasi Gojek sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu.^Melisa",2025-10-25 21:25:33,5.36.2
4c06db03-6576-4fd1-994f-04cfadf6e67c,Putri Alya ramadhani,https://play-lh.googleusercontent.com/a/ACg8ocKeE0N4Xj9LkNk0F_lwABsddEYoL2RHJVt4NAEzUNbSLgnHLQ=mo,semuanya jadi mudah dengan aplikasi ini good 👍,5,0,5.36.2,2025-10-25 20:15:14,,,5.36.2
7e331a49-5f8c-4f90-b750-51930a078069,Aminoto Brebes,https://play-lh.googleusercontent.com/a/ACg8ocKlOWsatcFJy5KoOm7kVzKubvzZYX1dPjvJvbRQe8YdvMRCdQ=mo,memudahkan untuk perjalanan kemana mana,5,0,,2025-10-25 20:11:52,,,
8699fe4b-ea48-4b40-a1b4-c34848f7830a,Yusuf Mustofa,https://play-lh.googleusercontent.com/a-/ALV-UjUtcvFP-V73Yadw9MOFu-G8mvNrB9XTJomIZd2JKBigJbRNZVyT,"nice good job, terima kasih",5,0,5.36.2,2025-10-25 20:10:11,,,5.36.2
8176c515-6a05-4a3e-9227-8f64d9fec296,Moh. Sofa,https://play-lh.googleusercontent.com/a-/ALV-UjV96TKy-VdDKOn9lOgrg7Utw3iDIBR5pitAuTQDAHc4Cx9JALjb,sangat membantu dan profesional,5,1,5.36.2,2025-10-25 20:02:26,,,5.36.2
e6ad3d70-e934-4d2a-939c-234fec379704,Ade Firmansyah,https://play-lh.googleusercontent.com/a-/ALV-UjUbGMzzbZXEuZUBrF7hlWooT46RAmf2GYz2qK5QwRTJA5XSVvCw,driver bilang kejauhan kak jemput nya...10x gua yg nolak...gua yang di ban...siap emang,1,1,5.36.2,2025-10-25 19:56:21,"Hai Kak Ade, mohon maaf atas ketidaknyamannya. Untuk bantu pengecekan akun yang dibekukan, silakan masuk ke aplikasi Gojek lalu ke Profil > Bantuan > Masalah dengan Akun Saya > ""Akun saya dibekukan"" > isi formulir. Kami tunggu detail kendalanya ya.^Melisa",2025-10-25 20:03:06,5.36.2
bc87815c-58d8-46d4-b277-e67b0f1c8165,Alan erni,https://play-lh.googleusercontent.com/a-/ALV-UjUFdkbaiIWjbZ-_1CY_SaSe7ifTbhDV3misAHtksGzugF9BJLCc,sangat puas,5,0,5.36.2,2025-10-25 19:45:44,,,5.36.2
8bf5bd91-6d21-400c-a25f-570f84c4019d,Hanifah Nur,https://play-lh.googleusercontent.com/a-/ALV-UjUv8rNeRKGTBTY3SkTNVpgKEibnjc8SUgZRvoxbrbzv8Ri6i1k3,"pesen gofood lama bgt padahal lagi engga hujan & jarak resto sama rumah ga jauh"" amat, bisa sejam an nunggu nya. biasanya nunggu cuman 20-30 mnt aja, kok sekarang malah sejam an? mohon diperbaiki ya",1,1,5.36.2,2025-10-25 19:39:11,"Hai Kak Hanifah, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian ya. ^Melisa",2025-10-25 20:01:58,5.36.2
8d2f6a42-87f9-4360-ae6e-357bdeb5ba36,Alfath Miftah,https://play-lh.googleusercontent.com/a-/ALV-UjWis5lvbuPy_F0nSWmWCojbec2UF7n2tXstsQAJ5WCG7txiY6I,lagi pesen gosend forclose mulu,2,1,5.36.2,2025-10-25 19:29:31,"Mohon maaf, Kak Alfath. Terkait laporanmu, pastikan sinyal internetmu stabil, aktifkan 'App Permission'/'Izinkan Aplikasi', lalu logout kemudian login kembali. Untuk kendala login lainnya, silakan mengakses halaman bantuan login pada aplikasi Gojek. ^Melisa",2025-10-25 20:00:39,5.36.2
75898527-3428-4552-b65d-00f092ef34c6,Ester Mona,https://play-lh.googleusercontent.com/a/ACg8ocLrXDVOp6SV15V_Z5-fsTAyW36eYHNaQTHE0egfd2rGVa4UPTGo=mo,meps apk lu benerin dulu dah.,1,1,5.36.2,2025-10-25 19:29:20,"Hai, Kak Mona. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko",2025-10-26 07:37:47,5.36.2
f59c3194-5771-495f-b621-445d80635fc0,Ahmad Zildan Gusneldy,https://play-lh.googleusercontent.com/a-/ALV-UjVwzT3Wogbt-lJuU6w6ZP_I3QWVBATTuVTzvohhud_do0kYtsIy,semoga lebih banyak diskonnya dan lebih murah harga²nya yg ga memberatkan untuk driver,5,0,5.36.2,2025-10-25 19:04:27,,,5.36.2
9090aefb-bd50-4401-b937-84b9e103019f,Muhlis Sina,https://play-lh.googleusercontent.com/a/ACg8ocL-g6FI3AOrBOUQ_8LtLTmuoJdXlyblYS7Ummqjc3SnpyLjRQ=mo,sangat bagus dan membantu,5,0,5.19.2,2025-10-25 19:03:46,,,5.19.2
e5862423-b275-4d06-913e-f9f21126a755,Dandiii.,https://play-lh.googleusercontent.com/a-/ALV-UjWqMefDtKmKlZ_NmnKO8-40dwtWz-yiLi4fmCVsANjxeNwMH9yL,"mau top up aja ribet amat, gua nunggu otp berkali kali ga muncul"" ,tadinya gua mau beli wdp di gopay aja, tapi karena prosesnya lama dan ribet ga jadi dah.",1,34,5.31.2,2025-10-25 19:03:15,"Hai Dandiii, maaf untuk kendalanya ya, apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Viska",2022-09-06 10:01:19,5.31.2
d91cfc4f-1975-46df-9512-b49079499cf4,Nopi Oktavianus,https://play-lh.googleusercontent.com/a/ACg8ocLdTaaFs_7UussC5S1B14MMkhO4Nleh0AahjhX-2GZ0BL9lyA=mo,cepat tepat,5,0,5.36.2,2025-10-25 18:53:45,,,5.36.2
8996bcfe-00e3-4114-af42-90444c531204,Salim Bemo,https://play-lh.googleusercontent.com/a/ACg8ocKVRZqplekfHk2T2HwbIGe3eOHW99gDV3YVe71IQ614cvxdnQ=mo,penjemputan yg cepat dan mengutamakan keselamatan,5,0,5.36.2,2025-10-25 18:52:28,,,5.36.2
8f3d1079-9f21-4f1c-b5a1-e544de6f86ac,Bang Boy,https://play-lh.googleusercontent.com/a/ACg8ocI5dHB-uZUKNqyAKQfQiMLaLmi-vAjYilmH0fNzXCbqt9PmrQ=mo,sangat membantu,5,0,5.36.2,2025-10-25 18:39:05,,,5.36.2
783cbb78-6348-4d03-a1ad-e4e9a408f1ab,Aldo Bandung,https://play-lh.googleusercontent.com/a-/ALV-UjVejNH671pZJ5awaYEBN2TV8Kp2JXKi5wZP_c6eVJVhIjuSd2Ih,keren,5,0,,2025-10-25 18:37:20,,,
3958e3fd-60e6-4b7a-b4f0-aede10cd978a,JAKATRIAWAN SIREGAR,https://play-lh.googleusercontent.com/a-/ALV-UjWHJmSwJzXiGW8Y-PVhHJNJwEMGEAd1IgrkmbFaRP-vNbDGNvX1Sw,Best app,5,0,5.35.1,2025-10-25 18:27:47,"Hi, @Datasemen Jala Mangakarai, thank you for your feedback. Rest assured your report will be a valuable insight for us in improving our service. If you have any other questions or issues, please visit the 'Help' menu in your Gojek app.^Melisa",2025-03-04 11:02:37,5.35.1
398a1aee-90f5-405d-91b0-b7bf94e09cfe,Oktapia Christine,https://play-lh.googleusercontent.com/a/ACg8ocJZt2kOvKpeVGRTboNDCfrH5T81iLotl8gSDHd-L_sIM8F5Dg=mo,ok,5,0,5.35.1,2025-10-25 18:27:17,,,5.35.1
c2d52cc5-819f-4e4c-89f4-b840a07c3fe0,1. Adi firmansyah,https://play-lh.googleusercontent.com/a-/ALV-UjXsY-KkqJ4eoSCjoEbldamgUPqzSlgGjyfPWOYOa2tzN_Dbhn0,untuk masalah pusat bantuan kurang fast respon dan untuk pemesanan go food driver terlalu lama tolong perbaiki kembali,1,1,5.36.2,2025-10-25 18:23:57,"Hai Kak Adi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa",2025-10-25 19:59:06,5.36.2
161fce5a-3140-472c-887d-8ab2a35bbb32,Rendy Ardiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjUxyKiw_s4Nj5jemAgxDbNVbzGPBuXBzTkKtFBxSBlUySE9BhR-,"min, coba di go mart nya di update ada tambahan kaya buat beli aksesoris hp gtu, ntah kaya casing hp, earphone, headset, charger hp, karna jujur saya KAUM MAGERAN YANG GA MAU RIBET JALAN KELUAR 🗿🙏. semoga disegerakan ya min, makasih",5,0,5.36.2,2025-10-25 18:12:40,,,5.36.2
7e4e648a-3bfe-4a97-be37-271773c820d7,Rahmat Arik,https://play-lh.googleusercontent.com/a/ACg8ocKL__af3rFBU-wVoYq1kLinpurCdneRr0pqiT5uywfqOtcZ_A=mo,sering promo biar dapet bintang lagi..,4,0,5.36.2,2025-10-25 18:06:11,,,5.36.2
ac7397be-4b33-446a-9446-0398f509a026,QI Click,https://play-lh.googleusercontent.com/a-/ALV-UjUXvf61jKX1sX4JABX1KtJkyVQm4k-n8ioc4PL2CJGtQAEmEF1f,KLO drivernya ga niat narik mending ga usah JD driver asw,1,1,5.36.2,2025-10-25 17:56:12,,,5.36.2
eb2d4656-acc3-45b0-a043-5079f0ddb1c7,Danil Soleha,https://play-lh.googleusercontent.com/a-/ALV-UjVEvHbk8DAhw-9sBohPKw7Fsm1Bn6UzJOT9MLm6m02Rvuby4FaN,susah banget cari driver sampe perutku sakit,1,1,5.35.1,2025-10-25 17:53:50,"Mohon maaf atas kendalanya, Kak Danil. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-10-25 19:57:42,5.35.1
36644b6a-b00e-4965-9efd-755029e8d194,Yan widi,https://play-lh.googleusercontent.com/a-/ALV-UjXTUsuIsAGxna6KJM2uiRfMlb6O77gd7YdgrwdQgWV8xqB4QIs,ok,5,0,5.36.2,2025-10-25 17:45:31,,,5.36.2
dfc00e38-6323-4bc4-b83f-68e57c9394c3,ani idulfitri,https://play-lh.googleusercontent.com/a/ACg8ocK7DTEYLflDilFaAnngyXRn1K49QOsDmlwi4OL87mf9rkAOfQ=mo,cepat antarannya,5,0,5.36.2,2025-10-25 17:44:27,,,5.36.2
26f63eeb-2b77-4e0f-adf3-625c8a8fd01e,Filipus Neri Widyawan,https://play-lh.googleusercontent.com/a-/ALV-UjVmSbFc_GEDoXNhzQn6UbeepEzapHDY0vc4XW8jYmDPJz9RuFU9,semakin kecewa dengan pelayanannya,1,1,5.36.2,2025-10-25 17:40:12,,,5.36.2
f03396dd-898a-46f7-961d-7e4431c90ebd,Ratih Novita,https://play-lh.googleusercontent.com/a/ACg8ocJdBLvZwfwkE8wpSQGfXrHJA2_5TQCaVa2j5L91VwXKxTOFFg=mo,aplikasi yg sangat membantu bangetttt,5,0,5.36.2,2025-10-25 17:36:44,,,5.36.2
bc1d0938-1df3-4a9e-ab53-c0df3c35dda0,vitarahma nuranjani,https://play-lh.googleusercontent.com/a/ACg8ocJ0Yf_FrS9eyrAu-2_QncALewY7_RVEmC3KX0kxGJdQD5XVkw=mo,ok booss,5,0,,2025-10-25 17:35:05,,,
5b613150-2066-40ce-9ba0-9380d1db18ce,faozan sparkly,https://play-lh.googleusercontent.com/a/ACg8ocKuUuQwI_0VBG7BD3JA4LjZvVLzNzeTLVPXB418Vwp2W1hHsg=mo,"susah banget bikin akunnya pas verifikasi wajah,gagal mulu udah 5x",3,1,,2025-10-25 17:31:25,"Hai Kak Faozan, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-298-1006-50666 pada subject email. Kami tunggu detail laporan kamu ya. ^Melisa",2025-10-25 17:06:58,
5d571bde-c4bc-40f6-a17b-bde4c6cd0c61,Tintin Rodiah Ruslan,https://play-lh.googleusercontent.com/a-/ALV-UjUHbnGcEPG5cb_idZrl0NEnx1vb8mmNUrYXcbsWeT5ST5xNHfk,u 42o,1,1,5.36.2,2025-10-25 16:55:36,,,5.36.2
44ca974b-799b-4b96-bf12-8c0914b8a2d3,Kokoci Ciii,https://play-lh.googleusercontent.com/a/ACg8ocKhBgsGu0pIz9Jb3fGQUOcyJTyxo3K_eHUxasMUYTNkhbD4zg=mo,mahal padahal jarak dekat,1,1,,2025-10-25 15:59:33,,,
e9e468e6-88d4-453e-b54d-5d0cba65fe34,Riesma Cahya Anggraini,https://play-lh.googleusercontent.com/a-/ALV-UjWpV-0VmZ_UHGPdXRbXW8D2cjt9pYYYfx24S4aran3ntVUQXSvQ,"driver jemputnya lama, kadang ga bisa di tracking",2,1,5.35.1,2025-10-25 15:55:25,"Hai Kak Riesma, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-298-1004-18551 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Melisa",2025-10-25 17:04:27,5.35.1
44af3ed5-871c-4ee2-be31-115308f13db5,Zaskia Aqila,https://play-lh.googleusercontent.com/a/ACg8ocLWH4atQDNz3hV50gBfehqyIjLAoCjrrO4itR044O8Cdm4vUg=mo,bagus banyak promo nya,5,0,5.36.2,2025-10-25 15:41:33,,,5.36.2
ba505cb4-9883-4fba-aa78-221559278f4f,Sadya Noora,https://play-lh.googleusercontent.com/a-/ALV-UjXdx_8Cz5oJSyvmKaoQvQePFiTvG9cYCVipcyILPmIvLGP873Og,Good🙏🏻,5,0,5.32.1,2025-10-25 15:26:52,,,5.32.1
a7a38c2b-468f-4fb4-b54f-c856ffa7c1e5,Dea Aprilia,https://play-lh.googleusercontent.com/a-/ALV-UjXiMa65fZ8dDDEbQnB96GMZ4UcZ2yaJj7uRTSkL-EpnSnZf8_g5,"sangat menyenangkan apa lagi banyak promo"" yng menggiurkan dompet",5,0,5.37.1,2025-10-25 15:17:01,,,5.37.1
e4069ab6-5999-42b0-8ca9-7c010f7d5f7f,Brilink Sedulur 22,https://play-lh.googleusercontent.com/a/ACg8ocL1mDsAaOBYk3iY_B2rD9Ci2zYAhp8906vNw8JJl07eTWz2wQ=mo,seneng deh pesen disini pelayanannya cepet mana jauh lagi dan abangnya ramah bgt,5,0,5.20.1,2025-10-25 15:15:24,,,5.20.1
0f77d141-10a3-4d2e-8b70-9b475f31077f,Sigit Doplank,https://play-lh.googleusercontent.com/a-/ALV-UjXP3oqGegtDCE-Wf6KJHzPufqjT_bOY1UcyLP4CfT85wLsGI09L,map nya benerin. titik sama alamat gak sesuai. pengemudi pada marah2 ke customerss gara2 bgini. customers taunya sesuai titikkkk,1,2,5.36.2,2025-10-25 15:14:47,"Hai, Kak Sigit. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Titik jemput/antar tidak akurat"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Melisa",2025-10-25 17:00:34,5.36.2
1db88df1-14f7-44b0-9be2-e8eda09e3879,Putiput Ciput124,https://play-lh.googleusercontent.com/a/ACg8ocIK-IHVdcAwHn_flBzwFgVUj3QOIkYu4tSY39pVYXraMNStOg=mo,susah dibuka,1,1,5.36.2,2025-10-25 14:46:10,"Hai Kak Puti, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Melisa",2025-10-25 16:57:47,5.36.2
c6cbb976-e4f6-4563-ae56-64ceedbf4aa8,Ãbìdìn Hãßshî,https://play-lh.googleusercontent.com/a-/ALV-UjUCjX28Jh5hx7D4c42mjDTiZ6WDlz2ZheZUhQOuwT0lves55hjH4g,tralalla,5,0,5.36.2,2025-10-25 14:42:01,,,5.36.2
52b2d453-f723-42f1-aa30-6c336af4b736,Prabu Amukmarughul,https://play-lh.googleusercontent.com/a-/ALV-UjWiZPIdxa6DcLBAXTQBsptw4fbvJEKZxxRz-tfxg79CGy3j55Y,mantab banget,5,0,,2025-10-25 14:41:33,,,
ca7acd16-5a0d-488a-83f9-7f2c9a088be8,rika saputri,https://play-lh.googleusercontent.com/a-/ALV-UjVkuZk4Wu1XcmE1AHTRCE0jyC84EQ-ACxUwYkd3rop1QfKP8Jo1,ia bagus tapi iklanya mengganggu,5,0,5.35.1,2025-10-25 14:16:11,,,5.35.1
e5f84133-dc7e-43bb-ba0f-49f50c46e97e,Yosafat Dharma,https://play-lh.googleusercontent.com/a/ACg8ocLOXTUN4yk23iXbSUqsc2KIm6lhzgf0eVZ4-hYYA6v4MDm35w=mo,Perbagus Lagi Developer Aplikasi Nya!,4,0,5.36.2,2025-10-25 14:06:49,,,5.36.2
284436d1-6351-4710-b0d9-9186ee764436,Zainal Arrayan,https://play-lh.googleusercontent.com/a/ACg8ocJeaL-pRjA9btryi_ZIjq1vi5VbmoUJoU-ehJKQMx7bv_WVkA=mo,mantap,5,0,5.30.1,2025-10-25 14:01:42,,,5.30.1
fc130f6f-54a3-4bb0-9a1e-43afc3d568cf,M azam Maulana akbar,https://play-lh.googleusercontent.com/a-/ALV-UjX_p_jKvUvqx7ywa93GrVBC_lokP4ZLCLcYCNHp0efKskhv1_o,sangat bagus,5,0,5.36.1,2025-10-25 13:59:08,,,5.36.1
0d14e208-2a6d-444a-a41b-96a3221a2e65,Trigona Home,https://play-lh.googleusercontent.com/a-/ALV-UjUghnCx7G2jpKxlAG_bhP58aYWLIKV204RXCK0oFznDZBfVu8yR,mantap sih aplikasi ini membantu sekali,5,0,5.36.2,2025-10-25 13:42:27,,,5.36.2
6aeeb4b4-c6ac-4da6-b2b7-7d9b9e591791,iim sholichah,https://play-lh.googleusercontent.com/a-/ALV-UjVJQtyAuTZ_ISG6dmGeR0Z0ujHNV7Yr3CrxJ98G6A6JwIah4Jtd,Terima kasih banyak. Sangat membantu,5,0,5.21.1,2025-10-25 13:40:51,,,5.21.1
817d1636-d7df-4e76-b3b0-454144b074a2,Benny Chandra,https://play-lh.googleusercontent.com/a/ACg8ocJSXxr5t9e7Hf0By-ETAaucK3PaC87eWM5kph4rv_Z_10J7Sg=mo,"apanya maksudnya kalian, kembalian uang saya kenapa kurang.",1,1,5.36.2,2025-10-25 13:37:05,"Hai Kak Benny. Pastikan internetmu stabil dan aplikasi Gojek sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu. ^Maura",2025-10-25 14:05:18,5.36.2
81284a18-80af-4bc9-9889-a27f94b7d159,suyadi yadi,https://play-lh.googleusercontent.com/a-/ALV-UjWg66WlxvYrssuKB6okClfwxE5hTq0hqd5zow8gmhmEik5IKpEY,cepat sampainya jasa gosenya,5,0,5.36.2,2025-10-25 13:35:13,,,5.36.2
39f53a8e-b902-4179-a0b8-5da7fabbb2a0,Rifda Aisha Rahmani,https://play-lh.googleusercontent.com/a/ACg8ocJEK9eKFb1P2npg5bAKIkSxWlmeKhLoBkor-M-QxOsVNiy0ow=mo,"karena lancar aja kalo kita pesen, ga pernah ada kendala",5,0,5.35.1,2025-10-25 13:22:39,,,5.35.1
03a8a0aa-3128-414f-a4c0-2b353ab97f23,wam cover,https://play-lh.googleusercontent.com/a-/ALV-UjVyT_mzhm5geseo7tHjGOBhLRTGYKYCe6kihkhX-DMjZna0Om4,sangat terbantu,5,0,5.35.1,2025-10-25 13:15:04,,,5.35.1
7dbfa465-4a2c-4d8a-890b-8f4647c2c225,Ady Firmansyah7,https://play-lh.googleusercontent.com/a-/ALV-UjUVNKtsyqV_GC7_rxKPiJz7HR1b2Zx8-JPAOMgSbpuObXMgI7LD,terbaik.,5,0,5.35.1,2025-10-25 12:36:43,,,5.35.1
